البرنامج (التصنيف الأول),تصنيف الاحتياج (التصنيف الثاني),نوع حليب الاطفال,قياس حفاضات الاطفال,قياس حفاضات عجزة,الكمية,هل حصلت العائلة (أو الفرد) على الخدمة,تاريخ الحصول على الخدمة,هل حصلت العائلة (أو الفرد) على الخدمة.1,تاريخ الحصول على الخدمة.1,_index,_parent_table_name,_parent_index,_submission__id,_submission__submission_time,_submission__validation_status,_submission__status
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4507,FamilyMembers,4134,477400872,2025-05-11,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4508,FamilyMembers,4135,477400872,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4509,FamilyMembers,4135,477400872,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4510,FamilyMembers,4140,477437276,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4511,FamilyMembers,4141,477437276,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4512,FamilyMembers,4141,477437276,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,4.0,,1,لا,,,,4513,FamilyMembers,4141,477437276,2025-05-11,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4514,FamilyMembers,4141,477437276,2025-05-11,,submitted_via_web
احتياجات غذائية,حليب أطفال,2 (من 6 إلى سنة ),,,1,لا,,,,4515,FamilyMembers,4141,477437276,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4516,FamilyMembers,4143,477437286,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4517,FamilyMembers,4143,477437286,2025-05-11,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4518,FamilyMembers,4143,477437286,2025-05-11,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4519,FamilyMembers,4147,477581949,2025-05-12,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4520,FamilyMembers,4147,477581949,2025-05-12,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4521,FamilyMembers,4147,477581949,2025-05-12,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4522,FamilyMembers,4151,477832969,2025-05-12,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4523,FamilyMembers,4152,477844190,2025-05-12,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4524,FamilyMembers,4153,477849226,2025-05-12,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,5,لا,,,,4525,FamilyMembers,4154,478264761,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,5,لا,,,,4526,FamilyMembers,4154,478264761,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,5,لا,,,,4527,FamilyMembers,4154,478264761,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4528,FamilyMembers,4154,478264761,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4529,FamilyMembers,4155,478264761,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,معدات طهي,,,,1,لا,,,,4530,FamilyMembers,4155,478264761,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4531,FamilyMembers,4156,478264761,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4532,FamilyMembers,4157,478264761,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4533,FamilyMembers,4158,478264761,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,2,لا,,,,4534,FamilyMembers,4159,478264784,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,2,لا,,,,4535,FamilyMembers,4159,478264784,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,2,لا,,,,4536,FamilyMembers,4160,478264784,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4537,FamilyMembers,4161,478451725,2025-05-13,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4538,FamilyMembers,4162,478451725,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4539,FamilyMembers,4163,478496564,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4540,FamilyMembers,4164,478618958,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4541,FamilyMembers,4164,478618958,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4542,FamilyMembers,4164,478618958,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4543,FamilyMembers,4166,478618965,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4544,FamilyMembers,4166,478618965,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4545,FamilyMembers,4166,478618965,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,5.0,,1,لا,,,,4546,FamilyMembers,4166,478618965,2025-05-13,,submitted_via_web
احتياجات غذائية,حليب أطفال,أكثر من سنة,,,1,لا,,,,4547,FamilyMembers,4168,478618965,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,4548,FamilyMembers,4169,478619022,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4549,FamilyMembers,4169,478619022,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4550,FamilyMembers,4169,478619022,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,5,لا,,,,4551,FamilyMembers,4171,478648634,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,5,لا,,,,4552,FamilyMembers,4171,478648634,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,5,لا,,,,4553,FamilyMembers,4171,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4554,FamilyMembers,4171,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4555,FamilyMembers,4172,478648634,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,معدات طهي,,,,1,لا,,,,4556,FamilyMembers,4172,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4557,FamilyMembers,4173,478648634,2025-05-13,,submitted_via_web
احتياجات غير غذائية أو نظافة,فوط صحية,,,,1,لا,,,,4558,FamilyMembers,4173,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4559,FamilyMembers,4174,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4560,FamilyMembers,4175,478648634,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4561,FamilyMembers,4176,478720997,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4562,FamilyMembers,4177,478722223,2025-05-13,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4563,FamilyMembers,4178,478772977,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4564,FamilyMembers,4179,478786576,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4565,FamilyMembers,4181,478788894,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4566,FamilyMembers,4182,478788894,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,1,لا,,,,4567,FamilyMembers,4183,478870088,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,4568,FamilyMembers,4183,478870088,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4569,FamilyMembers,4186,478881474,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4570,FamilyMembers,4188,478889000,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4571,FamilyMembers,4189,478889000,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,البسة,,,,1,لا,,,,4572,FamilyMembers,4190,478889000,2025-05-14,,submitted_via_web
التعليم,قرطاسية عامة,,,,1,لا,,,,4573,FamilyMembers,4191,478889000,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4574,FamilyMembers,4192,478901669,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4575,FamilyMembers,4193,478901669,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,3,لا,,,,4576,FamilyMembers,4194,478901669,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4577,FamilyMembers,4195,478903064,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4578,FamilyMembers,4199,478971756,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4579,FamilyMembers,4203,478971768,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,3,لا,,,,4580,FamilyMembers,4206,479032840,2025-05-14,,submitted_via_web
احتياجات طبية أو صحية,احتياج عمل جراحي,,,,1,لا,,,,4581,FamilyMembers,4207,479032840,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,2000000,لا,,,,4582,FamilyMembers,4208,479032854,2025-05-14,,submitted_via_web
احتياجات طبية أو صحية,احتياج عمل جراحي,,,,1,لا,,,,4583,FamilyMembers,4209,479032854,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1000000,لا,,,,4584,FamilyMembers,4210,479032864,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4585,FamilyMembers,4212,479199798,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4586,FamilyMembers,4213,479199827,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4587,FamilyMembers,4214,479200026,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,2,لا,,,,4588,FamilyMembers,4215,479249203,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,5,لا,,,,4589,FamilyMembers,4217,479249223,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,2,لا,,,,4590,FamilyMembers,4222,479249290,2025-05-14,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,4591,FamilyMembers,4224,479249311,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4592,FamilyMembers,4228,479249330,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4593,FamilyMembers,4233,479249353,2025-05-14,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4594,FamilyMembers,4239,479269256,2025-05-14,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,4595,FamilyMembers,4243,479269256,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1000000,لا,,,,4596,FamilyMembers,4244,479272248,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1600000,لا,,,,4597,FamilyMembers,4245,479279246,2025-05-14,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,4,لا,,,,4598,FamilyMembers,4246,479283619,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,الحاجة ل حقيبة أو عدة عمل,,,,1,لا,,,,4599,FamilyMembers,4247,479287107,2025-05-14,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4600,FamilyMembers,4248,479492555,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4601,FamilyMembers,4249,479492555,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,3,لا,,,,4602,FamilyMembers,4250,479492555,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,البسة,,,,1,لا,,,,4603,FamilyMembers,4251,479492555,2025-05-15,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4604,FamilyMembers,4252,479492567,2025-05-15,,submitted_via_web
احتياجات مالية أو سبل العيش,الحاجة ل حقيبة أو عدة عمل,,,,1,لا,,,,4605,FamilyMembers,4254,479492567,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4606,FamilyMembers,4255,479492567,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4607,FamilyMembers,4257,479492575,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,3,لا,,,,4608,FamilyMembers,4258,479492575,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,5.0,,1,لا,,,,4609,FamilyMembers,4259,479492575,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4610,FamilyMembers,4260,479541692,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4611,FamilyMembers,4264,479702142,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4612,FamilyMembers,4267,479702151,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4613,FamilyMembers,4271,479702159,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4614,FamilyMembers,4276,479702173,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4615,FamilyMembers,4281,479702176,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4616,FamilyMembers,4285,479702184,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4617,FamilyMembers,4290,479702200,2025-05-15,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,4618,FamilyMembers,4290,479702200,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,4619,FamilyMembers,4294,479878982,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4620,FamilyMembers,4298,479886339,2025-05-15,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,1.0,,1,لا,,,,4621,FamilyMembers,4299,479891724,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4622,FamilyMembers,4300,479893378,2025-05-15,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,4623,FamilyMembers,4301,480105551,2025-05-16,,submitted_via_web
